,ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
13436,58571,Stanton,ND, 45,38057,35280,MERCER,HPSA
13437,58377,Starkweather,ND, 1,38071,35350,RAMSEY,HPSA
13438,58377,Starkweather,ND, 63,38071,35350,RAMSEY,HPSA
13439,58482,Steele,ND," 1,056",38043,35210,KIDDER,Low Income Area/HPSA
13440,58069,Stirum,ND, 1,38081,35400,SARGENT,HPSA
13441,58069,Stirum,ND, 162,38081,35400,SARGENT,HPSA
13442,58573,Strasburg,ND, 791,38029,35140,EMMONS,Low Income Area/HPSA
13443,58483,Streeter,ND, 311,38093,35460,STUTSMAN,Low Income Area/HPSA
13444,58484,Sutton,ND, 45,38039,35190,GRIGGS,HPSA
13445,58486,Sykeston,ND, 265,38103,35510,WELLS,Low Income Area/HPSA
13446,58487,Tappen,ND, 479,38043,35210,KIDDER,Low Income Area/HPSA
13447,58656,Taylor,ND, 50,38089,35440,STARK,HPSA
13448,58656,Taylor,ND, 290,38089,35440,STARK,HPSA
13449,58656,Taylor,ND, 29,38089,35440,STARK,HPSA
13450,58278,Thompson,ND, 88,38035,35170,GRAND FORKS,HPSA
13451,58852,Tioga,ND, 43,38105,35520,WILLIAMS,HPSA
13452,58852,Tioga,ND," 1,656",38105,35520,WILLIAMS,HPSA
13453,58787,Tolley,ND, 7,38075,35370,RENVILLE,HPSA
13454,58787,Tolley,ND, 146,38075,35370,RENVILLE,HPSA
13455,58380,Tolna,ND, 426,38063,35310,NELSON,Low Income Area/HPSA
13456,58071,Tower City,ND, 5,38017,35080,CASS,HPSA
13457,58788,Towner,ND," 1,052",38049,35240,MCHENRY,Low Income Area/HPSA
13458,58853,Trenton,ND, 39,38105,35520,WILLIAMS,HPSA
13459,58575,Turtle Lake,ND, 887,38055,35270,MCLEAN,HPSA
13460,58488,Tuttle,ND, 253,38043,35210,KIDDER,Low Income Area/HPSA
13461,58576,Underwood,ND, 961,38055,35270,MCLEAN,HPSA
13462,58789,Upham,ND, 263,38049,35240,MCHENRY,Low Income Area/HPSA
13463,58072,Valley City,ND," 8,023",38003,35010,BARNES,Low Income Area/HPSA
13464,58790,Velva,ND," 1,531",38049,35240,MCHENRY,Low Income Area/HPSA
13465,58490,Verona,ND, 188,38045,35220,LA MOURE,HPSA
13466,58490,Verona,ND, 38,38045,35220,LA MOURE,HPSA
13467,58792,Voltaire,ND, 266,38049,35240,MCHENRY,Low Income Area/HPSA
13468,58075,Wahpeton,ND, 105,38077,35380,RICHLAND,HPSA
13469,58281,Wales,ND, 124,38019,35090,CAVALIER,HPSA
13470,58282,Walhalla,ND, 70,38067,35330,PEMBINA,HPSA
13471,58381,Warwick,ND, 244,38005,35020,BENSON,Low Income Area/HPSA
13472,58577,Washburn,ND," 1,668",38055,35270,MCLEAN,HPSA
13473,58854,Watford City,ND," 2,956",38053,35260,MCKENZIE,HPSA
13474,58793,Westhope,ND, 598,38009,35040,BOTTINEAU,HPSA
13475,58794,White Earth,ND, 154,38061,35300,MOUNTRAIL,HPSA
13476,58794,White Earth,ND, 8,38061,35300,MOUNTRAIL,HPSA
13477,58795,Wildrose,ND, 48,38105,35520,WILLIAMS,HPSA
13478,58795,Wildrose,ND, 166,38105,35520,WILLIAMS,HPSA
13479,58801,Williston,ND, 181,38105,35520,WILLIAMS,HPSA
13480,58801,Williston,ND," 18,423",38105,35520,WILLIAMS,HPSA
13481,58384,Willow City,ND, 497,38009,35040,BOTTINEAU,Low Income Area/HPSA
13482,58579,Wilton,ND, 748,38055,35270,MCLEAN,HPSA
13483,58492,Wimbledon,ND, 17,38003,35010,BARNES,HPSA
13484,58492,Wimbledon,ND, 397,38003,35010,BARNES,HPSA
13485,58495,Wishek,ND," 1,345",38051,35250,MCINTOSH,Low Income Area/HPSA
13486,58385,Wolford,ND, 204,38069,35340,PIERCE,Low Income Area/HPSA
13487,58496,Woodworth,ND, 195,38093,35460,STUTSMAN,HPSA
13488,58081,Wyndmere,ND, 626,38077,35380,RICHLAND,HPSA
13489,58386,York,ND, 124,38005,35020,BENSON,Low Income Area/HPSA
13490,58856,Zahl,ND, 89,38105,35520,WILLIAMS,HPSA
13491,58581,Zeeland,ND, 207,38051,35250,MCINTOSH,Low Income Area/HPSA
13492,69210,Ainsworth,NE," 2,245",31017,28080,BROWN,Low Income Area
13493,68620,Albion,NE," 3,127",31011,28050,BOONE,Low Income Area
13494,68303,Alexandria,NE, 289,31169,28840,THAYER,Low Income Area
13495,68710,Allen,NE, 769,31051,28250,DIXON,Low Income Area
13496,69301,Alliance,NE," 9,986",31013,28060,BOX BUTTE,Low Income Area
13497,68920,Alma,NE," 1,467",31083,28410,HARLAN,HPSA
13498,68711,Amelia,NE, 148,31089,28440,HOLT,Low Income Area
13499,68621,Ames,NE, 349,31053,28260,DODGE,Low Income Area
13500,69331,Angora,NE, 103,31123,28610,MORRILL,Low Income Area
13501,68813,Anselmo,NE, 427,31041,28200,CUSTER,Low Income Area
13502,68814,Ansley,NE, 933,31041,28200,CUSTER,Low Income Area
13503,68922,Arapahoe,NE," 1,308",31065,28320,FURNAS,Low Income Area/HPSA
13504,68815,Arcadia,NE, 455,31041,28200,CUSTER,Low Income Area
13505,69120,Arnold,NE, 949,31041,28200,CUSTER,Low Income Area
13506,69121,Arthur,NE, 456,31005,28020,ARTHUR,Low Income Area
13507,69333,Ashby,NE, 156,31075,28370,GRANT,Low Income Area/HPSA
13508,68817,Ashton,NE, 446,31163,28810,SHERMAN,Low Income Area
13509,68305,Auburn,NE," 4,172",31127,28630,NEMAHA,Low Income Area
13510,68004,Bancroft,NE, 899,31039,28190,CUMING,Low Income Area
13511,68309,Barneston,NE, 116,31067,28330,GAGE,Low Income Area
13512,68622,Bartlett,NE, 186,31183,28910,WHEELER,Low Income Area
13513,69020,Bartley,NE, 409,31145,28720,RED WILLOW,Low Income Area
13514,68714,Bassett,NE," 1,287",31089,28440,HOLT,Low Income Area
13515,69334,Bayard,NE," 2,469",31123,28610,MORRILL,Low Income Area
13516,68310,Beatrice,NE," 14,519",31067,28330,GAGE,Low Income Area
13517,68926,Beaver City,NE, 768,31065,28320,FURNAS,Low Income Area/HPSA
13518,68716,Beemer,NE," 1,041",31039,28190,CUMING,Low Income Area
13519,68717,Belden,NE, 196,31027,28130,CEDAR,Low Income Area
13520,68623,Belgrade,NE, 256,31125,28620,NANCE,HPSA
13521,68147,Bellevue,NE," 10,651",31153,28760,SARPY,Low Income Area
13522,68315,Belvidere,NE, 130,31169,28840,THAYER,Low Income Area
13523,69021,Benkelman,NE," 1,431",31057,28280,DUNDY,Low Income Area
13524,69122,Big Springs,NE, 629,31049,28240,DEUEL,Low Income Area/HPSA
13525,69335,Bingham,NE, 176,31069,28340,GARDEN,Low Income Area
13526,68928,Bladen,NE, 482,31181,28900,WEBSTER,Low Income Area
13527,68718,Bloomfield,NE," 1,770",31107,28530,KNOX,Low Income Area
13528,68929,Bloomington,NE, 361,31061,28300,FRANKLIN,Low Income Area
13529,68930,Blue Hill,NE," 1,454",31181,28900,WEBSTER,Low Income Area
13530,68318,Blue Springs,NE, 554,31067,28330,GAGE,Low Income Area
13531,68820,Boelus,NE, 393,31093,28460,HOWARD,Low Income Area
13532,68821,Brewster,NE, 181,31009,28040,BLAINE,Low Income Area
13533,69336,Bridgeport,NE," 2,376",31123,28610,MORRILL,Low Income Area
13534,68719,Bristow,NE, 213,31015,28070,BOYD,Low Income Area
13535,69125,Broadwater,NE, 351,31123,28610,MORRILL,Low Income Area
13536,68320,Brock,NE, 280,31127,28630,NEMAHA,Low Income Area
13537,68822,Broken Bow,NE," 4,642",31041,28200,CUSTER,Low Income Area
13538,68321,Brownville,NE, 375,31127,28630,NEMAHA,Low Income Area
13539,69127,Brule,NE, 682,31101,28500,KEITH,Low Income Area
13540,68322,Bruning,NE, 386,31169,28840,THAYER,Low Income Area
13541,68720,Brunswick,NE, 380,31003,28010,ANTELOPE,Low Income Area
13542,68323,Burchard,NE, 394,31133,28660,PAWNEE,Low Income Area
13543,68823,Burwell,NE," 2,049",31071,28350,GARFIELD,Low Income Area
13544,69128,Bushnell,NE, 303,31105,28520,KIMBALL,Low Income Area
13545,68722,Butte,NE, 484,31015,28070,BOYD,Low Income Area
13546,68325,Byron,NE, 247,31169,28840,THAYER,Low Income Area
13547,68825,Callaway,NE," 1,032",31041,28200,CUSTER,Low Income Area
13548,69022,Cambridge,NE," 1,288",31065,28320,FURNAS,Low Income Area/HPSA
13549,68932,Campbell,NE, 430,31061,28300,FRANKLIN,Low Income Area
13550,68326,Carleton,NE, 217,31169,28840,THAYER,Low Income Area
13551,68723,Carroll,NE, 505,31179,28890,WAYNE,Low Income Area
13552,68627,Cedar Rapids,NE, 570,31011,28050,BOONE,Low Income Area
13553,68724,Center,NE, 172,31107,28530,KNOX,Low Income Area
13554,68826,Central City,NE," 3,896",31121,28600,MERRICK,Low Income Area
13555,69337,Chadron,NE," 7,340",31045,28220,DAWES,Low Income Area
13556,68725,Chambers,NE, 675,31089,28440,HOLT,Low Income Area
13557,69023,Champion,NE, 515,31029,28140,CHASE,Low Income Area/HPSA
13558,68827,Chapman,NE, 748,31121,28600,MERRICK,Low Income Area
13559,69129,Chappell,NE," 1,358",31049,28240,DEUEL,Low Income Area/HPSA
13560,68327,Chester,NE, 335,31169,28840,THAYER,Low Income Area
13561,68933,Clay Center,NE, 957,31035,28170,CLAY,Low Income Area
13562,68726,Clearwater,NE," 1,140",31003,28010,ANTELOPE,Low Income Area
13563,68727,Coleridge,NE, 705,31027,28130,CEDAR,Low Income Area
13564,68828,Comstock,NE, 267,31041,28200,CUSTER,Low Income Area
13565,68728,Concord,NE, 255,31051,28250,DIXON,Low Income Area
13566,69130,Cozad,NE," 5,427",31047,28230,DAWSON,Low Income Area
13567,68019,Craig,NE, 529,31021,28100,BURT,Low Income Area
13568,69339,Crawford,NE," 1,409",31045,28220,DAWES,Low Income Area
13569,68729,Creighton,NE," 1,591",31107,28530,KNOX,Low Income Area
13570,68333,Crete,NE," 8,391",31151,28750,SALINE,Low Income Area
13571,68730,Crofton,NE," 1,995",31107,28530,KNOX,Low Income Area
13572,69024,Culbertson,NE," 1,171",31087,28430,HITCHCOCK,Low Income Area
13573,69025,Curtis,NE," 1,168",31063,28310,FRONTIER,Low Income Area/HPSA
13574,68731,Dakota City,NE," 2,631",31043,28210,DAKOTA,Low Income Area
13575,69026,Danbury,NE, 233,31145,28720,RED WILLOW,Low Income Area
13576,68831,Dannebrog,NE, 843,31093,28460,HOWARD,Low Income Area
13577,68335,Davenport,NE, 369,31059,28290,FILLMORE,Low Income Area
13578,68020,Decatur,NE, 751,31021,28100,BURT,Low Income Area
13579,68340,Deshler,NE, 893,31169,28840,THAYER,Low Income Area
13580,68934,Deweese,NE, 256,31035,28170,CLAY,Low Income Area
13581,69133,DIX,NE, 434,31105,28520,KIMBALL,Low Income Area
13582,68732,Dixon,NE, 294,31051,28250,DIXON,Low Income Area
13583,68633,Dodge,NE," 1,541",31053,28260,DODGE,Low Income Area
13584,68343,Dorchester,NE, 903,31151,28750,SALINE,Low Income Area
13585,68345,Du Bois,NE, 254,31133,28660,PAWNEE,Low Income Area
13586,68833,Dunning,NE, 164,31009,28040,BLAINE,Low Income Area
13587,68834,Eddyville,NE, 198,31047,28230,DAWSON,Low Income Area
13588,68935,Edgar,NE, 654,31035,28170,CLAY,Low Income Area
13589,68936,Edison,NE, 236,31065,28320,FURNAS,Low Income Area/HPSA
13590,68835,Elba,NE, 487,31093,28460,HOWARD,Low Income Area
13591,68636,Elgin,NE," 1,094",31003,28010,ANTELOPE,Low Income Area
13592,68348,Elk Creek,NE, 308,31097,28480,JOHNSON,Low Income Area
13593,69340,Ellsworth,NE, 226,31161,28800,SHERIDAN,Low Income Area
13594,68937,Elwood,NE," 1,918",31073,28360,GOSPER,Low Income Area
13595,68837,Elyria,NE, 237,31175,28870,VALLEY,Low Income Area
13596,68733,Emerson,NE," 1,345",31043,28210,DAKOTA,Low Income Area
13597,68734,Emmet,NE, 143,31089,28440,HOLT,Low Income Area
13598,69027,Enders,NE, 225,31029,28140,CHASE,Low Income Area/HPSA
13599,68637,Ericson,NE, 260,31183,28910,WHEELER,Low Income Area
13600,69028,Eustis,NE, 712,31063,28310,FRONTIER,Low Income Area/HPSA
13601,68735,Ewing,NE, 932,31089,28440,HOLT,Low Income Area
13602,68351,Exeter,NE, 761,31059,28290,FILLMORE,Low Income Area
13603,68352,Fairbury,NE," 5,154",31095,28470,JEFFERSON,Low Income Area
13604,68938,Fairfield,NE, 469,31035,28170,CLAY,Low Income Area
13605,68354,Fairmont,NE, 744,31059,28290,FILLMORE,Low Income Area
13606,68355,Falls City,NE," 5,310",31147,28730,RICHARDSON,Low Income Area
13607,68838,Farwell,NE, 292,31093,28460,HOWARD,Low Income Area
13608,68736,Fordyce,NE, 654,31027,28130,CEDAR,Low Income Area
13609,68939,Franklin,NE," 1,157",31061,28300,FRANKLIN,Low Income Area
13610,68025,Fremont,NE," 30,571",31053,28260,DODGE,Low Income Area
13611,68359,Friend,NE," 1,492",31151,28750,SALINE,Low Income Area
13612,68638,Fullerton,NE," 1,750",31125,28620,NANCE,Low Income Area/HPSA
13613,68361,Geneva,NE," 2,836",31059,28290,FILLMORE,Low Income Area
13614,68640,Genoa,NE," 1,710",31141,28700,PLATTE,HPSA
13615,69341,Gering,NE," 11,236",31157,28780,SCOTT BLUFF,Low Income Area
13616,68840,Gibbon,NE," 2,792",31019,28090,BUFFALO,Low Income Area
13617,68362,Gilead,NE, 156,31169,28840,THAYER,Low Income Area
13618,68941,Glenvil,NE, 701,31035,28170,CLAY,Low Income Area
13619,69343,Gordon,NE," 2,224",31161,28800,SHERIDAN,Low Income Area
13620,69138,Gothenburg,NE," 4,175",31047,28230,DAWSON,Low Income Area
13621,68365,Grafton,NE, 197,31059,28290,FILLMORE,Low Income Area
13622,68801,Grand Island,NE," 29,871",31079,28390,HALL,Low Income Area
13623,68803,Grand Island,NE," 22,818",31079,28390,HALL,Low Income Area
13624,68842,Greeley,NE, 680,31077,28380,GREELEY,Low Income Area
13625,68942,Guide Rock,NE, 421,31181,28900,WEBSTER,Low Income Area
13626,69030,Haigler,NE, 292,31057,28280,DUNDY,Low Income Area
13627,69142,Halsey,NE, 138,31171,28850,THOMAS,HPSA
13628,68943,Hardy,NE, 340,31129,28640,NUCKOLLS,Low Income Area
13629,69345,Harrisburg,NE, 689,31007,28030,BANNER,Low Income Area
13630,69346,Harrison,NE, 783,31165,28820,SIOUX,Low Income Area
13631,68739,Hartington,NE," 2,922",31027,28130,CEDAR,Low Income Area
13632,68901,Hastings,NE," 26,547",31001,28000,ADAMS,Low Income Area
13633,69347,Hay Springs,NE," 1,309",31161,28800,SHERIDAN,Low Income Area
13634,69032,Hayes Center,NE, 805,31085,28420,HAYES,Low Income Area
13635,68844,Hazard,NE, 264,31163,28810,SHERMAN,Low Income Area
13636,68370,Hebron,NE," 2,039",31169,28840,THAYER,Low Income Area
13637,69348,Hemingford,NE," 1,430",31013,28060,BOX BUTTE,Low Income Area
13638,68946,Hendley,NE, 120,31065,28320,FURNAS,Low Income Area/HPSA
13639,68947,Hildreth,NE, 588,31061,28300,FRANKLIN,Low Income Area
13640,68948,Holbrook,NE, 337,31065,28320,FURNAS,Low Income Area/HPSA
13641,68949,Holdrege,NE, 99,31137,28680,PHELPS,HPSA
13642,68031,Hooper,NE," 2,028",31053,28260,DODGE,Low Income Area
13643,68740,Hoskins,NE, 860,31179,28890,WAYNE,Low Income Area
13644,68375,Hubbell,NE, 162,31169,28840,THAYER,Low Income Area
13645,69350,Hyannis,NE, 330,31075,28370,GRANT,Low Income Area/HPSA
13646,69033,Imperial,NE," 2,467",31029,28140,CHASE,Low Income Area/HPSA
13647,68952,Inavale,NE, 226,31181,28900,WEBSTER,Low Income Area
13648,69034,Indianola,NE," 1,039",31145,28720,RED WILLOW,Low Income Area
13649,68742,Inman,NE, 308,31089,28440,HOLT,Low Income Area
13650,68378,Johnson,NE, 832,31127,28630,NEMAHA,Low Income Area
13651,69214,Johnstown,NE, 406,31017,28080,BROWN,Low Income Area/HPSA
13652,68379,Julian,NE, 70,31127,28630,NEMAHA,Low Income Area
13653,68845,Kearney,NE," 18,579",31019,28090,BUFFALO,Low Income Area
13654,68847,Kearney,NE," 16,581",31019,28090,BUFFALO,Low Income Area
13655,68849,Kearney,NE," 1,437",31019,28090,BUFFALO,Low Income Area
13656,69144,Keystone,NE, 292,31101,28500,KEITH,Low Income Area
13657,69145,Kimball,NE," 3,084",31105,28520,KIMBALL,Low Income Area
13658,69351,Lakeside,NE, 42,31161,28800,SHERIDAN,Low Income Area
13659,68745,Laurel,NE," 1,593",31027,28130,CEDAR,Low Income Area
13660,68957,Lawrence,NE, 544,31129,28640,NUCKOLLS,Low Income Area
13661,69036,Lebanon,NE, 157,31145,28720,RED WILLOW,Low Income Area
13662,69146,Lemoyne,NE, 198,31101,28500,KEITH,Low Income Area
13663,69147,Lewellen,NE, 750,31069,28340,GARDEN,Low Income Area
13664,68380,Lewiston,NE, 168,31133,28660,PAWNEE,Low Income Area
13665,68850,Lexington,NE," 12,286",31047,28230,DAWSON,Low Income Area
13666,68381,Liberty,NE, 211,31067,28330,GAGE,Low Income Area
13667,68502,Lincoln,NE," 25,782",31109,28540,LANCASTER,Low Income Area
13668,68503,Lincoln,NE," 14,929",31109,28540,LANCASTER,Low Income Area
13669,68504,Lincoln,NE," 16,516",31109,28540,LANCASTER,Low Income Area
13670,68508,Lincoln,NE," 15,186",31109,28540,LANCASTER,Low Income Area
13671,68510,Lincoln,NE," 20,006",31109,28540,LANCASTER,Low Income Area
13672,68521,Lincoln,NE," 31,729",31109,28540,LANCASTER,Low Income Area
13673,68524,Lincoln,NE," 5,888",31109,28540,LANCASTER,Low Income Area
13674,68528,Lincoln,NE," 6,151",31109,28540,LANCASTER,Low Income Area
13675,68583,Lincoln,NE, 318,31109,28540,LANCASTER,Low Income Area
13676,69148,Lisco,NE, 175,31069,28340,GARDEN,Low Income Area
13677,68852,Litchfield,NE, 521,31163,28810,SHERMAN,Low Income Area
13678,69217,Long Pine,NE, 613,31149,28740,ROCK,Low Income Area
13679,68853,Loup City,NE," 1,501",31163,28810,SHERMAN,Low Income Area
13680,69352,Lyman,NE, 594,31157,28780,SCOTT BLUFF,Low Income Area
13681,68746,Lynch,NE, 426,31015,28070,BOYD,Low Income Area
13682,68038,Lyons,NE," 1,207",31021,28100,BURT,Low Income Area
13683,68039,Macy,NE," 1,464",31173,28860,THURSTON,Low Income Area
13684,68748,Madison,NE," 3,396",31119,28590,MADISON,Low Income Area
13685,68749,Magnet,NE, 79,31027,28130,CEDAR,Low Income Area
13686,69354,Marsland,NE, 91,31045,28220,DAWES,Low Income Area
13687,68751,Maskell,NE, 163,31051,28250,DIXON,Low Income Area
13688,68855,Mason City,NE, 431,31041,28200,CUSTER,Low Income Area
13689,69037,Max,NE, 120,31057,28280,DUNDY,Low Income Area
13690,69038,Maywood,NE, 622,31063,28310,FRONTIER,Low Income Area/HPSA
13691,69001,MC Cook,NE," 9,217",31145,28720,RED WILLOW,Low Income Area
13692,68856,Merna,NE, 933,31001,28000,ADAMS,Low Income Area
13693,69218,Merriman,NE, 116,31031,28150,CHERRY,HPSA
13694,68858,Miller,NE, 277,31019,28090,BUFFALO,Low Income Area
13695,68406,Milligan,NE, 423,31059,28290,FILLMORE,Low Income Area
13696,68753,Mills,NE, 256,31103,28510,KEYA PAHA,Low Income Area/HPSA
13697,69356,Minatare,NE," 1,976",31157,28780,SCOTT BLUFF,Low Income Area
13698,69357,Mitchell,NE," 3,530",31157,28780,SCOTT BLUFF,Low Income Area
13699,69039,Moorefield,NE, 268,31063,28310,FRONTIER,Low Income Area/HPSA
13700,69358,Morrill,NE," 1,898",31157,28780,SCOTT BLUFF,Low Income Area
13701,69152,Mullen,NE, 736,31091,28450,HOOKER,Low Income Area/HPSA
13702,68755,Naper,NE, 325,31015,28070,BOYD,Low Income Area
13703,68960,Naponee,NE, 260,31061,28300,FRANKLIN,Low Income Area
13704,68410,Nebraska City,NE," 8,679",31131,28650,OTOE,Low Income Area
13705,68756,Neligh,NE," 2,047",31003,28010,ANTELOPE,Low Income Area
13706,68961,Nelson,NE, 827,31129,28640,NUCKOLLS,Low Income Area
13707,68414,Nemaha,NE, 303,31127,28630,NEMAHA,Low Income Area
13708,68757,Newcastle,NE, 744,31051,28250,DIXON,Low Income Area
13709,68758,Newman Grove,NE," 1,075",31119,28590,MADISON,Low Income Area
13710,68759,Newport,NE, 239,31103,28510,KEYA PAHA,Low Income Area
13711,68760,Niobrara,NE," 1,346",31107,28530,KNOX,Low Income Area
13712,68701,Norfolk,NE," 30,344",31119,28590,MADISON,Low Income Area
13713,68859,North Loup,NE, 496,31175,28870,VALLEY,Low Income Area
13714,69101,North Platte,NE," 29,729",31111,28550,LINCOLN,Low Income Area
13715,68964,Oak,NE, 249,31129,28640,NUCKOLLS,Low Income Area
13716,68761,Oakdale,NE, 423,31003,28010,ANTELOPE,Low Income Area
13717,68045,Oakland,NE," 1,865",31021,28100,BURT,Low Income Area
13718,68860,Oconto,NE, 455,31041,28200,CUSTER,Low Income Area
13719,69153,Ogallala,NE," 5,873",31101,28500,KEITH,Low Income Area
13720,68416,Ohiowa,NE, 223,31059,28290,FILLMORE,Low Income Area
13721,68102,Omaha,NE," 6,663",31055,28270,DOUGLAS,Low Income Area
13722,68104,Omaha,NE," 34,108",31055,28270,DOUGLAS,Low Income Area
13723,68105,Omaha,NE," 23,856",31055,28270,DOUGLAS,Low Income Area
13724,68106,Omaha,NE," 20,183",31055,28270,DOUGLAS,Low Income Area
13725,68107,Omaha,NE," 30,079",31055,28270,DOUGLAS,Low Income Area
13726,68108,Omaha,NE," 14,586",31055,28270,DOUGLAS,Low Income Area
13727,68110,Omaha,NE," 8,455",31055,28270,DOUGLAS,Low Income Area
13728,68111,Omaha,NE," 24,370",31055,28270,DOUGLAS,Low Income Area
13729,68112,Omaha,NE," 11,527",31055,28270,DOUGLAS,Low Income Area
13730,68131,Omaha,NE," 13,662",31055,28270,DOUGLAS,Low Income Area
13731,68132,Omaha,NE," 13,625",31055,28270,DOUGLAS,Low Income Area
13732,68134,Omaha,NE," 27,341",31055,28270,DOUGLAS,Low Income Area
13733,68763,Oneill,NE," 5,074",31089,28440,HOLT,Low Income Area
13734,68452,Ong,NE, 97,31035,28170,CLAY,Low Income Area
13735,68764,Orchard,NE, 741,31003,28010,ANTELOPE,Low Income Area
13736,68862,Ord,NE," 3,072",31175,28870,VALLEY,Low Income Area
13737,68966,Orleans,NE, 647,31083,28410,HARLAN,HPSA
13738,69154,Oshkosh,NE," 1,341",31069,28340,GARDEN,Low Income Area
13739,68765,Osmond,NE," 1,459",31139,28690,PIERCE,Low Income Area
13740,68863,Overton,NE," 1,153",31047,28230,DAWSON,Low Income Area
13741,68967,Oxford,NE," 1,165",31065,28320,FURNAS,Low Income Area/HPSA
13742,68766,Page,NE, 352,31089,28440,HOLT,Low Income Area
13743,69040,Palisade,NE, 604,31085,28420,HAYES,Low Income Area
13744,68864,Palmer,NE, 938,31121,28600,MERRICK,Low Income Area/HPSA
13745,69041,Parks,NE, 165,31057,28280,DUNDY,Low Income Area
13746,68420,Pawnee City,NE," 1,214",31133,28660,PAWNEE,Low Income Area
13747,69155,Paxton,NE," 1,006",31101,28500,KEITH,Low Income Area
13748,68047,Pender,NE," 1,624",31173,28860,THURSTON,Low Income Area
13749,68421,Peru,NE," 1,216",31127,28630,NEMAHA,Low Income Area
13750,68652,Petersburg,NE, 587,31011,28050,BOONE,Low Income Area
13751,68768,Pilger,NE, 669,31167,28830,STANTON,Low Income Area
13752,68769,Plainview,NE," 2,014",31139,28690,PIERCE,Low Income Area
13753,68866,Pleasanton,NE, 973,31019,28090,BUFFALO,Low Income Area
13754,68770,Ponca,NE," 1,503",31051,28250,DIXON,Low Income Area
13755,68655,Primrose,NE, 212,31011,28050,BOONE,Low Income Area
13756,69157,Purdum,NE, 133,31009,28040,BLAINE,Low Income Area
13757,68969,Ragan,NE, 72,31083,28410,HARLAN,HPSA
13758,68771,Randolph,NE," 1,648",31027,28130,CEDAR,Low Income Area
13759,68869,Ravenna,NE," 1,959",31019,28090,BUFFALO,Low Income Area
13760,68970,Red Cloud,NE," 1,324",31181,28900,WEBSTER,Low Income Area
13761,68971,Republican City,NE, 453,31083,28410,HARLAN,HPSA
13762,68972,Riverton,NE, 192,31061,28300,FRANKLIN,Low Income Area
13763,68871,Rockville,NE, 430,31163,28810,SHERMAN,Low Income Area
13764,68055,Rosalie,NE, 329,31173,28860,THURSTON,Low Income Area
13765,68773,Royal,NE, 265,31003,28010,ANTELOPE,Low Income Area
13766,68431,Rulo,NE, 268,31147,28730,RICHARDSON,Low Income Area
13767,69360,Rushville,NE," 1,570",31161,28800,SHERIDAN,Low Income Area
13768,68974,Ruskin,NE, 194,31129,28640,NUCKOLLS,Low Income Area
13769,68660,Saint Edward,NE, 953,31011,28050,BOONE,Low Income Area
13770,68774,Saint Helena,NE, 377,31027,28130,CEDAR,Low Income Area
13771,68872,Saint Libory,NE, 870,31093,28460,HOWARD,Low Income Area
13772,68873,Saint Paul,NE," 3,294",31093,28460,HOWARD,Low Income Area
13773,68874,Sargent,NE, 767,31041,28200,CUSTER,Low Income Area
13774,68661,Schuyler,NE," 7,318",31037,28180,COLFAX,Low Income Area
13775,68875,Scotia,NE, 632,31077,28380,GREELEY,Low Income Area
13776,69361,Scottsbluff,NE," 17,921",31157,28780,SCOTT BLUFF,Low Income Area
13777,68057,Scribner,NE," 1,618",31053,28260,DODGE,Low Income Area
