ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
13411,New Berlin,NY,"* 3,378",36017,33080,CHENANGO,Low Income Area/HPSA
10956,New City,NY,* 399,36087,33620,ROCKLAND,HPSA
13413,New Hartford,NY,* 58,36065,33510,ONEIDA,HPSA
13413,New Hartford,NY,* 246,36065,33510,ONEIDA,HPSA
12125,New Lebanon,NY,"* 1,276",36021,33200,COLUMBIA,HPSA
13415,New Lisbon,NY,* 77,36077,33570,OTSEGO,Low Income Area/HPSA
10801,New Rochelle,NY,"* 40,753",36119,33800,WESTCHESTER,Low Income Area
10805,New Rochelle,NY,"* 18,564",36119,33800,WESTCHESTER,Low Income Area
12964,New Russia,NY,* 129,36031,33260,ESSEX,Low Income Area/HPSA
10002,New York,NY,"* 81,305",36061,33420,NEW YORK,Low Income Area/HPSA
10009,New York,NY,"* 61,455",36061,33420,NEW YORK,Low Income Area/HPSA
10013,New York,NY,"* 28,035",36061,33420,NEW YORK,Low Income Area/HPSA
10026,New York,NY,"* 34,313",36061,33420,NEW YORK,Low Income Area/HPSA
10027,New York,NY,"* 60,955",36061,33420,NEW YORK,Low Income Area/HPSA
10029,New York,NY,"* 76,726",36061,33420,NEW YORK,Low Income Area/HPSA
10030,New York,NY,"* 26,102",36061,33420,NEW YORK,Low Income Area/HPSA
10031,New York,NY,"* 57,010",36061,33420,NEW YORK,Low Income Area/HPSA
10032,New York,NY,"* 57,606",36061,33420,NEW YORK,Low Income Area/HPSA
10033,New York,NY,"* 53,653",36061,33420,NEW YORK,Low Income Area/HPSA
10034,New York,NY,"* 39,149",36061,33420,NEW YORK,Low Income Area/HPSA
10035,New York,NY,"* 34,773",36061,33420,NEW YORK,Low Income Area/HPSA
10037,New York,NY,"* 17,042",36061,33420,NEW YORK,Low Income Area/HPSA
10038,New York,NY,"* 19,129",36061,33420,NEW YORK,Low Income Area/HPSA
10039,New York,NY,"* 24,234",36061,33420,NEW YORK,Low Income Area/HPSA
10040,New York,NY,"* 41,664",36061,33420,NEW YORK,Low Income Area/HPSA
10018,New York,NY,"* 5,402",36061,33420,NEW YORK,Low Income Area
10036,New York,NY,"* 23,543",36061,33420,NEW YORK,Low Income Area
10003,New York,NY,"* 21,039",36061,33420,NEW YORK,HPSA
10007,New York,NY,"* 1,189",36061,33420,NEW YORK,HPSA
10012,New York,NY,"* 6,716",36061,33420,NEW YORK,HPSA
10024,New York,NY,* 5,36061,33420,NEW YORK,HPSA
10128,New York,NY,* 777,36061,33420,NEW YORK,HPSA
14513,Newark,NY,"* 13,863",36117,33770,WAYNE,Low Income Area
13811,Newark Valley,NY,"* 4,165",36107,33720,TIOGA,Low Income Area/HPSA
12550,Newburgh,NY,"* 54,600",36071,33540,ORANGE,Low Income Area/HPSA
12852,Newcomb,NY,* 436,36031,33260,ESSEX,HPSA
14108,Newfane,NY,"* 6,070",36063,33500,NIAGARA,HPSA
14867,Newfield,NY,"* 5,612",36109,33730,TOMPKINS,Low Income Area/HPSA
13416,Newport,NY,"* 2,462",36043,33320,HERKIMER,Low Income Area/HPSA
13666,Newton Falls,NY,* 257,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
14301,Niagara Falls,NY,"* 12,491",36063,33500,NIAGARA,Low Income Area/HPSA
14303,Niagara Falls,NY,"* 6,243",36063,33500,NIAGARA,Low Income Area/HPSA
14305,Niagara Falls,NY,"* 16,994",36063,33500,NIAGARA,Low Income Area/HPSA
14304,Niagara Falls,NY,* 11,36063,33500,NIAGARA,HPSA
13812,Nichols,NY,"* 2,333",36107,33720,TIOGA,Low Income Area/HPSA
12965,Nicholville,NY,* 554,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13813,Nineveh,NY,* 734,36007,33030,BROOME,Low Income Area/HPSA
12130,Niverville,NY,* 819,36021,33200,COLUMBIA,HPSA
13667,Norfolk,NY,"* 3,426",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
12966,North Bangor,NY,"* 2,836",36033,33270,FRANKLIN,Low Income Area/HPSA
12131,North Blenheim,NY,* 97,36095,33660,SCHOHARIE,HPSA
12766,North Branch,NY,* 575,36105,33710,SULLIVAN,HPSA
13418,North Brookfield,NY,* 212,36053,33360,MADISON,Low Income Area/HPSA
14514,North Chili,NY,* 165,36055,33370,MONROE,HPSA
12853,North Creek,NY,"* 1,826",36113,33750,WARREN,Low Income Area/HPSA
12854,North Granville,NY,* 25,36115,33760,WASHINGTON,Low Income Area
12855,North Hudson,NY,* 221,36031,33260,ESSEX,HPSA
14113,North Java,NY,* 639,36121,33900,WYOMING,HPSA
12967,North Lawrence,NY,"* 1,296",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13124,North Pitcher,NY,* 117,36017,33080,CHENANGO,Low Income Area/HPSA
14516,North Rose,NY,"* 2,389",36117,33770,WAYNE,Low Income Area
12134,Northville,NY,"* 3,648",36035,33280,FULTON,Low Income Area/HPSA
13815,Norwich,NY,"* 14,214",36017,33080,CHENANGO,Low Income Area/HPSA
13668,Norwood,NY,"* 3,611",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
14517,Nunda,NY,"* 2,765",36051,33350,LIVINGSTON,Low Income Area/HPSA
12460,Oak Hill,NY,* 385,36039,33300,GREENE,Low Income Area/HPSA
14125,Oakfield,NY,"* 3,707",36037,33290,GENESEE,Low Income Area/HPSA
14869,Odessa,NY,"* 1,308",36097,33670,SCHUYLER,Low Income Area/HPSA
13669,Ogdensburg,NY,"* 16,500",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
12136,Old Chatham,NY,* 887,36021,33200,COLUMBIA,HPSA
13420,Old Forge,NY,"* 1,080",36043,33320,HERKIMER,Low Income Area/HPSA
14760,Olean,NY,"* 18,926",36009,33040,CATTARAUGUS,Low Income Area/HPSA
12857,Olmstedville,NY,* 643,36031,33260,ESSEX,Low Income Area/HPSA
13421,Oneida,NY,* 760,36053,33360,MADISON,HPSA
13820,Oneonta,NY,"* 22,088",36077,33570,OTSEGO,Low Income Area/HPSA
13425,Oriskany Falls,NY,* 226,36065,33510,ONEIDA,HPSA
13670,Oswegatchie,NY,* 478,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13126,Oswego,NY,"* 37,030",36075,33560,OSWEGO,Low Income Area/HPSA
13825,Otego,NY,"* 3,557",36077,33570,OTSEGO,Low Income Area
13826,Ouaquaga,NY,* 227,36007,33030,BROOME,HPSA
14521,Ovid,NY,"* 3,751",36099,33680,SENECA,Low Income Area
13827,Owego,NY,"* 11,453",36107,33720,TIOGA,HPSA
12969,Owls Head,NY,* 385,36033,33270,FRANKLIN,Low Income Area/HPSA
13830,Oxford,NY,"* 5,033",36017,33080,CHENANGO,Low Income Area/HPSA
11416,Ozone Park,NY,"* 25,436",36081,33590,QUEENS,Low Income Area
11417,Ozone Park,NY,"* 28,494",36081,33590,QUEENS,Low Income Area
14870,Painted Post,NY,* 127,36101,33690,STEUBEN,HPSA
14870,Painted Post,NY,* 3,36101,33690,STEUBEN,HPSA
13428,Palatine Bridge,NY,"* 1,922",36057,33380,MONTGOMERY,Low Income Area/HPSA
12463,Palenville,NY,"* 1,487",36039,33300,GREENE,Low Income Area/HPSA
14767,Panama,NY,"* 2,175",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
12858,Paradox,NY,* 22,36031,33260,ESSEX,Low Income Area/HPSA
13131,Parish,NY,"* 3,894",36075,33560,OSWEGO,Low Income Area/HPSA
13672,Parishville,NY,* 351,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
12768,Parksville,NY,"* 1,194",36105,33710,SULLIVAN,Low Income Area/HPSA
12563,Patterson,NY,"* 9,027",36079,33580,PUTNAM,Low Income Area
12137,Pattersonville,NY,* 113,36093,33650,SCHENECTADY,HPSA
12970,Paul Smiths,NY,* 872,36033,33270,FRANKLIN,HPSA
14525,Pavilion,NY,* 104,36037,33290,GENESEE,HPSA
14525,Pavilion,NY,* 809,36037,33290,GENESEE,HPSA
14525,Pavilion,NY,"* 2,031",36037,33290,GENESEE,HPSA
10566,Peekskill,NY,"* 23,645",36119,33800,WESTCHESTER,Low Income Area
14527,Penn Yan,NY,"* 12,927",36123,33910,YATES,Low Income Area
13132,Pennellville,NY,"* 4,210",36075,33560,OSWEGO,HPSA
14530,Perry,NY,"* 5,516",36121,33900,WYOMING,Low Income Area/HPSA
14129,Perrysburg,NY,"* 1,367",36009,33040,CATTARAUGUS,Low Income Area/HPSA
12972,Peru,NY,"* 6,250",36019,33090,CLINTON,HPSA
12972,Peru,NY,* 10,36019,33090,CLINTON,HPSA
13673,Philadelphia,NY,"* 2,174",36045,33330,JEFFERSON,Low Income Area/HPSA
12464,Phoenicia,NY,"* 1,042",36111,33740,ULSTER,Low Income Area
13135,Phoenix,NY,"* 4,532",36075,33560,OSWEGO,HPSA
12973,Piercefield,NY,* 161,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
14533,Piffard,NY,"* 2,340",36051,33350,LIVINGSTON,Low Income Area/HPSA
12566,Pine Bush,NY,* 411,36111,33740,ULSTER,HPSA
14871,Pine City,NY,"* 4,774",36015,33070,CHEMUNG,Low Income Area
12567,Pine Plains,NY,* 337,36027,33230,DUTCHESS,HPSA
12139,Piseco,NY,* 227,36041,33310,HAMILTON,HPSA
13136,Pitcher,NY,* 550,36017,33080,CHENANGO,Low Income Area/HPSA
12901,Plattsburgh,NY,"* 33,201",36019,33090,CLINTON,Low Income Area/HPSA
12903,Plattsburgh,NY,"* 1,416",36019,33090,CLINTON,HPSA
13675,Plessis,NY,* 87,36045,33330,JEFFERSON,Low Income Area/HPSA
13832,Plymouth,NY,* 414,36017,33080,CHENANGO,Low Income Area/HPSA
13431,Poland,NY,"* 2,044",36065,33510,ONEIDA,Low Income Area/HPSA
12770,Pond Eddy,NY,* 289,36105,33710,SULLIVAN,Low Income Area
13140,Port Byron,NY,"* 4,690",36011,33050,CAYUGA,Low Income Area/HPSA
10573,Port Chester,NY,"* 38,291",36119,33800,WESTCHESTER,Low Income Area
13833,Port Crane,NY,"* 4,526",36007,33030,BROOME,Low Income Area/HPSA
12974,Port Henry,NY,"* 1,715",36031,33260,ESSEX,Low Income Area/HPSA
12771,Port Jervis,NY,"* 14,027",36071,33540,ORANGE,Low Income Area
13433,Port Leyden,NY,"* 1,694",36049,33340,LEWIS,Low Income Area/HPSA
14536,Portageville,NY,* 705,36121,33900,WYOMING,Low Income Area/HPSA
14769,Portland,NY,"* 1,030",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
13834,Portlandville,NY,* 141,36077,33570,OTSEGO,Low Income Area
14770,Portville,NY,"* 2,933",36009,33040,CATTARAUGUS,Low Income Area/HPSA
13676,Potsdam,NY,"* 16,471",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13699,Potsdam,NY,* 225,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
12860,Pottersville,NY,* 384,36113,33750,WARREN,Low Income Area/HPSA
12601,Poughkeepsie,NY,"* 45,848",36027,33230,DUTCHESS,Low Income Area
12604,Poughkeepsie,NY,"* 2,108",36027,33230,DUTCHESS,Low Income Area
14873,Prattsburgh,NY,"* 2,557",36101,33690,STEUBEN,Low Income Area
12468,Prattsville,NY,"* 1,456",36039,33300,GREENE,Low Income Area/HPSA
13141,Preble,NY,* 527,36023,33210,CORTLAND,HPSA
12469,Preston Hollow,NY,* 96,36001,33000,ALBANY,HPSA
12469,Preston Hollow,NY,* 31,36001,33000,ALBANY,HPSA
13142,Pulaski,NY,"* 6,611",36075,33560,OSWEGO,Low Income Area/HPSA
14874,Pulteney,NY,* 204,36101,33690,STEUBEN,Low Income Area
12470,Purling,NY,* 718,36039,33300,GREENE,Low Income Area/HPSA
12861,Putnam Station,NY,* 541,36115,33760,WASHINGTON,Low Income Area/HPSA
14772,Randolph,NY,"* 4,309",36009,33040,CATTARAUGUS,Low Income Area/HPSA
14131,Ransomville,NY,"* 1,915",36063,33500,NIAGARA,HPSA
12143,Ravena,NY,* 312,36001,33000,ALBANY,HPSA
13143,Red Creek,NY,"* 2,945",36117,33770,WAYNE,Low Income Area/HPSA
12571,Red Hook,NY,* 707,36027,33230,DUTCHESS,HPSA
13437,Redfield,NY,* 462,36075,33560,OSWEGO,Low Income Area/HPSA
12978,Redford,NY,* 448,36019,33090,CLINTON,HPSA
13679,Redwood,NY,"* 1,790",36045,33330,JEFFERSON,Low Income Area/HPSA
13438,Remsen,NY,* 565,36065,33510,ONEIDA,HPSA
13438,Remsen,NY,* 139,36065,33510,ONEIDA,HPSA
13680,Rensselaer Falls,NY,"* 1,242",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
14877,Rexville,NY,* 401,36101,33690,STEUBEN,Low Income Area/HPSA
13439,Richfield Springs,NY,"* 4,112",36077,33570,OTSEGO,Low Income Area/HPSA
13835,Richford,NY,"* 1,365",36107,33720,TIOGA,Low Income Area/HPSA
13144,Richland,NY,"* 1,243",36075,33560,OSWEGO,Low Income Area/HPSA
11418,Richmond Hill,NY,"* 36,607",36081,33590,QUEENS,Low Income Area
12149,Richmondville,NY,"* 2,524",36095,33660,SCHOHARIE,Low Income Area/HPSA
13681,Richville,NY,* 895,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
11385,Ridgewood,NY,"* 98,260",36081,33590,QUEENS,Low Income Area
14775,Ripley,NY,"* 2,583",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
11901,Riverhead,NY,"* 26,799",36103,33700,SUFFOLK,Low Income Area
14604,Rochester,NY,"* 1,467",36055,33370,MONROE,Low Income Area/HPSA
14605,Rochester,NY,"* 12,588",36055,33370,MONROE,Low Income Area/HPSA
14606,Rochester,NY,"* 28,094",36055,33370,MONROE,Low Income Area/HPSA
14607,Rochester,NY,"* 16,968",36055,33370,MONROE,Low Income Area/HPSA
14608,Rochester,NY,"* 12,285",36055,33370,MONROE,Low Income Area/HPSA
14611,Rochester,NY,"* 17,627",36055,33370,MONROE,Low Income Area/HPSA
14613,Rochester,NY,"* 14,963",36055,33370,MONROE,Low Income Area/HPSA
14614,Rochester,NY,"* 1,334",36055,33370,MONROE,Low Income Area/HPSA
14615,Rochester,NY,"* 15,641",36055,33370,MONROE,Low Income Area/HPSA
14619,Rochester,NY,"* 14,305",36055,33370,MONROE,Low Income Area/HPSA
14609,Rochester,NY,"* 42,526",36055,33370,MONROE,Low Income Area
14620,Rochester,NY,"* 24,955",36055,33370,MONROE,Low Income Area
14621,Rochester,NY,"* 32,768",36055,33370,MONROE,Low Income Area
14623,Rochester,NY,"* 27,328",36055,33370,MONROE,Low Income Area
14642,Rochester,NY,* 546,36055,33370,MONROE,Low Income Area
14612,Rochester,NY,"* 27,591",36055,33370,MONROE,HPSA
14616,Rochester,NY,"* 26,242",36055,33370,MONROE,HPSA
14624,Rochester,NY,* 235,36055,33370,MONROE,HPSA
14624,Rochester,NY,"* 5,407",36055,33370,MONROE,HPSA
14626,Rochester,NY,* 89,36055,33370,MONROE,HPSA
14626,Rochester,NY,"* 29,968",36055,33370,MONROE,HPSA
12863,Rock City Falls,NY,* 723,36091,33640,SARATOGA,Low Income Area
12775,Rock Hill,NY,"* 2,437",36105,33710,SULLIVAN,Low Income Area/HPSA
14878,Rock Stream,NY,* 641,36097,33670,SCHUYLER,HPSA
11694,Rockaway Park,NY,"* 20,163",36081,33590,QUEENS,HPSA
13682,Rodman,NY,* 26,36045,33330,JEFFERSON,HPSA
13682,Rodman,NY,* 83,36045,33330,JEFFERSON,HPSA
13440,Rome,NY,"* 43,129",36065,33510,ONEIDA,Low Income Area/HPSA
13441,Rome,NY,* 64,36065,33510,ONEIDA,Low Income Area/HPSA
14541,Romulus,NY,"* 4,086",36099,33680,SENECA,Low Income Area
12776,Roscoe,NY,* 737,36105,33710,SULLIVAN,HPSA
12776,Roscoe,NY,* 701,36105,33710,SULLIVAN,HPSA
12776,Roscoe,NY,* 12,36105,33710,SULLIVAN,HPSA
12776,Roscoe,NY,"* 1,038",36105,33710,SULLIVAN,HPSA
12776,Roscoe,NY,* 26,36105,33710,SULLIVAN,HPSA
13450,Roseboom,NY,* 172,36077,33570,OTSEGO,HPSA
12473,Round Top,NY,* 647,36039,33300,GREENE,Low Income Area/HPSA
12979,Rouses Point,NY,"* 2,319",36019,33090,CLINTON,Low Income Area/HPSA
12474,Roxbury,NY,"* 2,112",36025,33220,DELAWARE,HPSA
14777,Rushford,NY,* 438,36003,33010,ALLEGANY,Low Income Area
14544,Rushville,NY,"* 2,137",36123,33910,YATES,Low Income Area
13684,Russell,NY,"* 1,055",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13685,Sackets Harbor,NY,"* 2,201",36045,33330,JEFFERSON,HPSA
13452,Saint Johnsville,NY,"* 4,867",36057,33380,MONTGOMERY,Low Income Area/HPSA
12980,Saint Regis Falls,NY,"* 1,342",36033,33270,FRANKLIN,Low Income Area/HPSA
14779,Salamanca,NY,"* 7,151",36009,33040,CATTARAUGUS,Low Income Area/HPSA
12865,Salem,NY,"* 3,507",36115,33760,WASHINGTON,Low Income Area
13454,Salisbury Center,NY,* 611,36043,33320,HERKIMER,Low Income Area/HPSA
13145,Sandy Creek,NY,"* 1,639",36075,33560,OSWEGO,Low Income Area/HPSA
12981,Saranac,NY,"* 6,148",36019,33090,CLINTON,HPSA
12983,Saranac Lake,NY,* 375,36033,33270,FRANKLIN,HPSA
12983,Saranac Lake,NY,"* 7,679",36033,33270,FRANKLIN,HPSA
13456,Sauquoit,NY,* 278,36065,33510,ONEIDA,HPSA
13146,Savannah,NY,"* 2,476",36117,33770,WAYNE,Low Income Area
14879,Savona,NY,"* 2,230",36101,33690,STEUBEN,Low Income Area
12304,Schenectady,NY,"* 21,738",36093,33650,SCHENECTADY,Low Income Area/HPSA
12305,Schenectady,NY,"* 6,224",36093,33650,SCHENECTADY,Low Income Area/HPSA
12307,Schenectady,NY,"* 7,954",36093,33650,SCHENECTADY,Low Income Area/HPSA
12308,Schenectady,NY,"* 14,260",36093,33650,SCHENECTADY,Low Income Area/HPSA
12303,Schenectady,NY,"* 6,457",36093,33650,SCHENECTADY,HPSA
12155,Schenevus,NY,"* 2,021",36077,33570,OTSEGO,Low Income Area/HPSA
12156,Schodack Landing,NY,* 163,36083,33600,RENSSELAER,HPSA
12157,Schoharie,NY,"* 4,139",36095,33660,SCHOHARIE,HPSA
12870,Schroon Lake,NY,"* 1,591",36031,33260,ESSEX,Low Income Area/HPSA
12985,Schuyler Falls,NY,"* 1,099",36019,33090,CLINTON,HPSA
14880,Scio,NY,"* 1,690",36003,33010,ALLEGANY,Low Income Area
13147,Scipio Center,NY,"* 1,465",36011,33050,CAYUGA,HPSA
14545,Scottsburg,NY,* 265,36051,33350,LIVINGSTON,Low Income Area/HPSA
14546,Scottsville,NY,* 22,36055,33370,MONROE,HPSA
13148,Seneca Falls,NY,"* 10,706",36099,33680,SENECA,Low Income Area
12480,Shandaken,NY,* 606,36111,33740,ULSTER,Low Income Area/HPSA
13459,Sharon Springs,NY,"* 2,121",36095,33660,SCHOHARIE,HPSA
13459,Sharon Springs,NY,* 67,36095,33660,SCHOHARIE,HPSA
13460,Sherburne,NY,"* 4,336",36017,33080,CHENANGO,Low Income Area/HPSA
14781,Sherman,NY,"* 2,191",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
13838,Sidney,NY,"* 4,241",36025,33220,DELAWARE,Low Income Area
13839,Sidney Center,NY,"* 1,577",36025,33220,DELAWARE,Low Income Area/HPSA
14136,Silver Creek,NY,"* 5,098",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
14550,Silver Springs,NY,"* 1,670",36121,33900,WYOMING,Low Income Area/HPSA
14782,Sinclairville,NY,"* 2,512",36013,33060,CHAUTAUQUA,Low Income Area/HPSA
13152,Skaneateles,NY,* 365,36067,33520,ONONDAGA,HPSA
14881,Slaterville Springs,NY,* 190,36109,33730,TOMPKINS,HPSA
12160,Sloansville,NY,* 934,36095,33660,SCHOHARIE,HPSA
12160,Sloansville,NY,* 91,36095,33660,SCHOHARIE,HPSA
13841,Smithville Flats,NY,* 391,36023,33210,CORTLAND,HPSA
13464,Smyrna,NY,"* 1,431",36017,33080,CHENANGO,Low Income Area/HPSA
14551,Sodus,NY,"* 5,681",36117,33770,WAYNE,Low Income Area
12482,South Cairo,NY,* 505,36039,33300,GREENE,Low Income Area/HPSA
13687,South Colton,NY,* 459,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
14138,South Dayton,NY,"* 2,017",36009,33040,CATTARAUGUS,Low Income Area/HPSA
12779,South Fallsburg,NY,"* 2,435",36105,33710,SULLIVAN,Low Income Area/HPSA
13842,South Kortright,NY,* 349,36025,33220,DELAWARE,HPSA
13843,South New Berlin,NY,"* 1,882",36017,33080,CHENANGO,Low Income Area/HPSA
13155,South Otselic,NY,* 742,36017,33080,CHENANGO,Low Income Area/HPSA
11420,South Ozone Park,NY,"* 44,409",36081,33590,QUEENS,Low Income Area
13844,South Plymouth,NY,* 708,36017,33080,CHENANGO,Low Income Area/HPSA
11419,South Richmond Hill,NY,"* 47,054",36081,33590,QUEENS,Low Income Area
12164,Speculator,NY,* 324,36041,33310,HAMILTON,HPSA
14883,Spencer,NY,* 731,36107,33720,TIOGA,HPSA
14883,Spencer,NY,"* 3,142",36107,33720,TIOGA,HPSA
14559,Spencerport,NY,"* 17,207",36055,33370,MONROE,HPSA
14559,Spencerport,NY,* 15,36055,33370,MONROE,HPSA
12165,Spencertown,NY,* 141,36021,33200,COLUMBIA,HPSA
12166,Sprakers,NY,* 89,36057,33380,MONTGOMERY,HPSA
12166,Sprakers,NY,"* 1,423",36057,33380,MONTGOMERY,HPSA
10977,Spring Valley,NY,"* 60,306",36087,33620,ROCKLAND,Low Income Area/HPSA
13468,Springfield Center,NY,* 523,36077,33570,OTSEGO,HPSA
14141,Springville,NY,"* 7,832",36029,33240,ERIE,Low Income Area
14560,Springwater,NY,"* 1,327",36051,33350,LIVINGSTON,HPSA
14143,Stafford,NY,"* 1,144",36037,33290,GENESEE,HPSA
12167,Stamford,NY,"* 2,886",36025,33220,DELAWARE,Low Income Area/HPSA
13690,Star Lake,NY,* 845,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
10301,Staten Island,NY,"* 41,230",36085,33610,RICHMOND,Low Income Area/HPSA
10302,Staten Island,NY,"* 19,042",36085,33610,RICHMOND,Low Income Area/HPSA
10303,Staten Island,NY,"* 26,057",36085,33610,RICHMOND,Low Income Area/HPSA
10304,Staten Island,NY,"* 41,471",36085,33610,RICHMOND,Low Income Area/HPSA
10310,Staten Island,NY,"* 24,368",36085,33610,RICHMOND,Low Income Area/HPSA
12168,Stephentown,NY,* 5,36083,33600,RENSSELAER,HPSA
13156,Sterling,NY,"* 2,060",36011,33050,CAYUGA,Low Income Area/HPSA
13469,Stittville,NY,* 270,36065,33510,ONEIDA,HPSA
14784,Stockton,NY,* 990,36013,33060,CHAUTAUQUA,Low Income Area/HPSA
12484,Stone Ridge,NY,* 37,36111,33740,ULSTER,HPSA
11794,Stony Brook,NY,"* 3,145",36103,33700,SUFFOLK,Low Income Area
13470,Stratford,NY,* 718,36035,33280,FULTON,Low Income Area/HPSA
14145,Strykersville,NY,"* 1,487",36121,33900,WYOMING,HPSA
12173,Stuyvesant,NY,"* 2,007",36021,33200,COLUMBIA,HPSA
12175,Summit,NY,* 835,36095,33660,SCHOHARIE,Low Income Area/HPSA
11104,Sunnyside,NY,"* 27,103",36081,33590,QUEENS,Low Income Area
12176,Surprise,NY,* 155,36039,33300,GREENE,Low Income Area/HPSA
14884,Swain,NY,* 376,36003,33010,ALLEGANY,Low Income Area/HPSA
12783,Swan Lake,NY,"* 1,676",36105,33710,SULLIVAN,Low Income Area/HPSA
13202,Syracuse,NY,"* 5,558",36067,33520,ONONDAGA,Low Income Area/HPSA
13203,Syracuse,NY,"* 16,707",36067,33520,ONONDAGA,Low Income Area/HPSA
13204,Syracuse,NY,"* 20,301",36067,33520,ONONDAGA,Low Income Area/HPSA
13205,Syracuse,NY,"* 19,180",36067,33520,ONONDAGA,Low Income Area/HPSA
13206,Syracuse,NY,"* 16,292",36067,33520,ONONDAGA,Low Income Area/HPSA
13207,Syracuse,NY,"* 13,898",36067,33520,ONONDAGA,Low Income Area/HPSA
13208,Syracuse,NY,"* 22,385",36067,33520,ONONDAGA,Low Income Area/HPSA
13210,Syracuse,NY,"* 25,255",36067,33520,ONONDAGA,Low Income Area/HPSA
13224,Syracuse,NY,"* 9,142",36067,33520,ONONDAGA,Low Income Area/HPSA
13244,Syracuse,NY,"* 2,078",36067,33520,ONONDAGA,Low Income Area/HPSA
13209,Syracuse,NY,"* 13,017",36067,33520,ONONDAGA,Low Income Area
13211,Syracuse,NY,"* 6,517",36067,33520,ONONDAGA,Low Income Area
13471,Taberg,NY,"* 3,539",36065,33510,ONEIDA,Low Income Area/HPSA
12485,Tannersville,NY,* 992,36039,33300,GREENE,Low Income Area/HPSA
13691,Theresa,NY,"* 3,359",36045,33330,JEFFERSON,Low Income Area/HPSA
13693,Three Mile Bay,NY,* 288,36045,33330,JEFFERSON,HPSA
12883,Ticonderoga,NY,"* 5,113",36031,33260,ESSEX,Low Income Area/HPSA
12583,Tivoli,NY,* 712,36027,33230,DUTCHESS,HPSA
13846,Treadwell,NY,* 250,36025,33220,DELAWARE,Low Income Area/HPSA
14885,Troupsburg,NY,* 845,36101,33690,STEUBEN,Low Income Area/HPSA
12180,Troy,NY,"* 53,862",36083,33600,RENSSELAER,Low Income Area
12182,Troy,NY,"* 14,598",36083,33600,RENSSELAER,Low Income Area
12183,Troy,NY,"* 2,620",36001,33000,ALBANY,Low Income Area
14886,Trumansburg,NY,"* 1,703",36109,33730,TOMPKINS,HPSA
14886,Trumansburg,NY,"* 4,316",36109,33730,TOMPKINS,HPSA
13158,Truxton,NY,"* 1,438",36023,33210,CORTLAND,Low Income Area/HPSA
13159,Tully,NY,* 870,36067,33520,ONONDAGA,HPSA
12986,Tupper Lake,NY,"* 6,138",36033,33270,FRANKLIN,Low Income Area/HPSA
13473,Turin,NY,* 840,36049,33340,LEWIS,Low Income Area/HPSA
13849,Unadilla,NY,"* 5,022",36077,33570,OTSEGO,Low Income Area/HPSA
13160,Union Springs,NY,* 211,36011,33050,CAYUGA,HPSA
13160,Union Springs,NY,"* 1,891",36011,33050,CAYUGA,HPSA
12987,Upper Jay,NY,* 123,36031,33260,ESSEX,HPSA
13501,Utica,NY,"* 38,502",36065,33510,ONEIDA,Low Income Area/HPSA
13502,Utica,NY,"* 32,580",36065,33510,ONEIDA,Low Income Area/HPSA
12184,Valatie,NY,"* 7,463",36021,33200,COLUMBIA,HPSA
14889,Van Etten,NY,"* 1,462",36015,33070,CHEMUNG,Low Income Area/HPSA
13475,Van Hornesville,NY,* 13,36043,33320,HERKIMER,Low Income Area/HPSA
14167,Varysburg,NY,"* 1,635",36121,33900,WYOMING,HPSA
12989,Vermontville,NY,"* 1,362",36033,33270,FRANKLIN,HPSA
12989,Vermontville,NY,* 149,36033,33270,FRANKLIN,HPSA
13476,Vernon,NY,"* 3,371",36065,33510,ONEIDA,Low Income Area/HPSA
13477,Vernon Center,NY,"* 1,227",36065,33510,ONEIDA,Low Income Area
13478,Verona,NY,"* 2,901",36065,33510,ONEIDA,Low Income Area/HPSA
13850,Vestal,NY,"* 28,104",36007,33030,BROOME,HPSA
13694,Waddington,NY,"* 1,519",36089,33630,ST. LAWRENCE,Low Income Area/HPSA
13856,Walton,NY,"* 6,533",36025,33220,DELAWARE,Low Income Area/HPSA
13695,Wanakena,NY,* 143,36089,33630,ST. LAWRENCE,Low Income Area/HPSA
12187,Warnerville,NY,* 719,36095,33660,SCHOHARIE,Low Income Area/HPSA
